symbol,signal_date,regime_status,total_score,grade,s_volume,s_stochrsi,s_fib,s_sr,s_pattern,plan_entry,plan_sl,plan_tp1,plan_tp2,plan_rr1,status,fill_date,fill_price,exit_date,exit_type,bars_held,pnl_r,win,source
CVCUSDT,2021-11-18 00:00:00+00:00,,,,,,,,,0.4565,0.35812655158775325,0.6532468968244936,0.7516203452367403,2.0,filled,2021-11-18 00:00:00+00:00,0.4565,2021-12-04 00:00:00+00:00,SL,16.0,-1.0124219393934921,False,baseline_random
AXLUSDT,2026-02-10 00:00:00+00:00,,,,,,,,,0.0595,0.04183492049752404,0.09483015900495191,0.11249523850742787,2.0,filled,2026-02-10 00:00:00+00:00,0.0595,2026-03-12 00:00:00+00:00,TIMEOUT,30.0,-0.19663379661060262,False,baseline_random
CTKUSDT,2023-11-27 00:00:00+00:00,,,,,,,,,0.528,0.4570864469158864,0.6698271061682273,0.7407406592523409,2.0,filled,2023-11-27 00:00:00+00:00,0.528,2023-12-12 00:00:00+00:00,TP1_TP2,15.0,2.4739141940902356,True,baseline_random
PENGUUSDT,2026-05-10 00:00:00+00:00,,,,,,,,,0.010648,0.009180986793229488,0.013582026413541023,0.015049039620311535,2.0,filled,2026-05-10 00:00:00+00:00,0.010648,2026-05-13 00:00:00+00:00,SL,3.0,-1.02027535509508,False,baseline_random
CAKEUSDT,2024-07-09 00:00:00+00:00,,,,,,,,,1.811,1.5293673058228645,2.374265388354271,2.6558980825314062,2.0,filled,2024-07-09 00:00:00+00:00,1.811,2024-08-05 00:00:00+00:00,SL,27.0,-1.017791584140191,False,baseline_random
IOTXUSDT,2024-01-17 00:00:00+00:00,,,,,,,,,0.0457,0.03512785535950548,0.06684428928098904,0.07741643392148355,2.0,filled,2024-01-17 00:00:00+00:00,0.0457,2024-02-16 00:00:00+00:00,TIMEOUT,30.0,0.17592466460173337,True,baseline_random
CTKUSDT,2025-09-12 00:00:00+00:00,,,,,,,,,0.3532,0.3118226548815118,0.43595469023697647,0.4773320353554647,2.0,filled,2025-09-12 00:00:00+00:00,0.3532,2025-09-26 00:00:00+00:00,SL,14.0,-1.0241087162102396,False,baseline_random
BONKUSDT,2025-07-07 00:00:00+00:00,,,,,,,,,2.28e-05,1.9326499243252883e-05,2.974700151349423e-05,3.3220502270241346e-05,2.0,filled,2025-07-07 00:00:00+00:00,2.28e-05,2025-07-16 00:00:00+00:00,TP1_TP2,9.0,2.4765593009289852,True,baseline_random
YGGUSDT,2024-12-28 00:00:00+00:00,,,,,,,,,0.5195,0.3951144810348592,0.7682710379302815,0.8926565568954223,2.0,filled,2024-12-28 00:00:00+00:00,0.5195,2025-01-13 00:00:00+00:00,SL,16.0,-1.01103009358104,False,baseline_random
MEUSDT,2026-06-23 00:00:00+00:00,,,,,,,,,0.0607,0.049902430819754776,0.08229513836049043,0.09309270754073566,2.0,filled,2026-06-23 00:00:00+00:00,0.0607,2026-07-08 00:00:00+00:00,TP1_BE,15.0,0.9816355930047148,True,baseline_random
BELUSDT,2023-04-13 00:00:00+00:00,,,,,,,,,0.6782,0.5576186114173606,0.9193627771652789,1.0399441657479183,2.0,filled,2023-04-13 00:00:00+00:00,0.6782,2023-04-21 00:00:00+00:00,TP1_BE,8.0,0.9816272492942714,True,baseline_random
DEXEUSDT,2025-06-30 00:00:00+00:00,,,,,,,,,7.528,5.574611226524402,11.434777546951196,13.388166320426793,2.0,filled,2025-06-30 00:00:00+00:00,7.528,2025-07-30 00:00:00+00:00,TIMEOUT,30.0,-0.03149681227589321,False,baseline_random
STRKUSDT,2026-07-08 00:00:00+00:00,,,,,,,,,0.0304,0.02606104101519905,0.0390779179696019,0.04341687695440285,2.0,filled,2026-07-08 00:00:00+00:00,0.0304,2026-07-30 00:00:00+00:00,SL,22.0,-1.0195193665805475,False,baseline_random
EDUUSDT,2025-04-16 00:00:00+00:00,,,,,,,,,0.1072,0.07640415965920026,0.1687916806815995,0.19958752102239924,2.0,filled,2025-04-16 00:00:00+00:00,0.1072,2025-05-16 00:00:00+00:00,TP1_TIMEOUT,30.0,1.8132286401429834,True,baseline_random
ETCUSDT,2021-10-10 00:00:00+00:00,,,,,,,,,52.84,44.8011119624164,68.91777607516721,76.95666411275081,2.0,filled,2021-10-10 00:00:00+00:00,52.84,2021-10-27 00:00:00+00:00,SL,17.0,-1.0182196451428198,False,baseline_random
LUNAUSDT,2023-02-18 00:00:00+00:00,,,,,,,,,1.8805,1.5050742871675273,2.6313514256649455,3.0067771384974185,2.0,filled,2023-02-18 00:00:00+00:00,1.8805,2023-03-03 00:00:00+00:00,SL,13.0,-1.013527440902466,False,baseline_random
VTHOUSDT,2023-11-29 00:00:00+00:00,,,,,,,,,0.001373,0.0012072276534172365,0.0017045446931655273,0.0018703170397482908,2.0,filled,2023-11-29 00:00:00+00:00,0.001373,2023-12-11 00:00:00+00:00,TP1_TP2,12.0,2.471403921208987,True,baseline_random
CTSIUSDT,2022-10-05 00:00:00+00:00,,,,,,,,,0.1448,0.1279095661383022,0.17858086772339563,0.19547130158509343,2.0,filled,2022-10-05 00:00:00+00:00,0.1448,2022-10-13 00:00:00+00:00,SL,8.0,-1.0242191999195485,False,baseline_random
AUDIOUSDT,2022-10-17 00:00:00+00:00,,,,,,,,,0.193,0.16790967276221144,0.24318065447557713,0.2682709817133657,2.0,filled,2022-10-17 00:00:00+00:00,0.193,2022-11-05 00:00:00+00:00,TP1_TP2,19.0,2.4731746279012685,True,baseline_random
NEARUSDT,2025-09-06 00:00:00+00:00,,,,,,,,,2.402,2.108746627726048,2.9885067445479043,3.2817601168218564,2.0,filled,2025-09-06 00:00:00+00:00,2.402,2025-09-19 00:00:00+00:00,TP1_TP2,13.0,2.471678642550944,True,baseline_random
ROSEUSDT,2024-05-22 00:00:00+00:00,,,,,,,,,0.09205,0.07838004670911931,0.11938990658176139,0.13305985987264207,2.0,filled,2024-05-22 00:00:00+00:00,0.09205,2024-06-12 00:00:00+00:00,TP1_TP2,21.0,2.4760500105280117,True,baseline_random
ATMUSDT,2023-08-07 00:00:00+00:00,,,,,,,,,2.749,2.297574697763421,3.6518506044731587,4.103275906709738,2.0,filled,2023-08-07 00:00:00+00:00,2.749,2023-08-18 00:00:00+00:00,TP1_BE,11.0,0.9802316968134266,True,baseline_random
UMAUSDT,2025-11-26 00:00:00+00:00,,,,,,,,,0.843,0.6926254600504469,1.1437490798991061,1.2941236198486592,2.0,filled,2025-11-26 00:00:00+00:00,0.843,2025-12-17 00:00:00+00:00,SL,21.0,-1.0153185065644639,False,baseline_random
XRPUSDT,2025-01-18 00:00:00+00:00,,,,,,,,,3.2697,2.824580272671017,4.159939454657966,4.605059181986949,2.0,filled,2025-01-18 00:00:00+00:00,3.2697,2025-01-27 00:00:00+00:00,SL,9.0,-1.0205374922916253,False,baseline_random
PEPEUSDT,2025-05-06 00:00:00+00:00,,,,,,,,,7.99e-06,6.813055665687175e-06,1.034388866862565e-05,1.1520833002938476e-05,2.0,filled,2025-05-06 00:00:00+00:00,7.99e-06,2025-05-09 00:00:00+00:00,TP1_TP2,3.0,2.475884951186052,True,baseline_random
SKLUSDT,2025-07-31 00:00:00+00:00,,,,,,,,,0.01983,0.015425718013302631,0.02863856397339474,0.033042845960092104,2.0,filled,2025-07-31 00:00:00+00:00,0.01983,2025-08-14 00:00:00+00:00,TP1_TP2,14.0,2.482743940481745,True,baseline_random
BATUSDT,2023-06-22 00:00:00+00:00,,,,,,,,,0.1833,0.1647886801058791,0.22032263978824176,0.23883395968236265,2.0,filled,2023-06-22 00:00:00+00:00,0.1833,2023-07-10 00:00:00+00:00,TP1_BE,18.0,0.9687943524564848,True,baseline_random
UNIUSDT,2023-09-09 00:00:00+00:00,,,,,,,,,4.321,3.921224935360033,5.120550129279933,5.5203251939199,2.0,filled,2023-09-09 00:00:00+00:00,4.321,2023-10-09 00:00:00+00:00,TIMEOUT,30.0,-0.47451080689797004,False,baseline_random
PSGUSDT,2022-09-05 00:00:00+00:00,,,,,,,,,9.21,7.682403863457369,12.265192273085265,13.792788409627898,2.0,filled,2022-09-05 00:00:00+00:00,9.21,2022-09-19 00:00:00+00:00,SL,14.0,-1.0165877413454334,False,baseline_random
CRVUSDT,2022-10-24 00:00:00+00:00,,,,,,,,,0.876,0.7604498617673743,1.1071002764652516,1.2226504146978772,2.0,filled,2022-10-24 00:00:00+00:00,0.876,2022-11-08 00:00:00+00:00,SL,15.0,-1.0212438739171226,False,baseline_random
EGLDUSDT,2025-04-24 00:00:00+00:00,,,,,,,,,16.24,14.143979701519399,20.432040596961198,22.528060895441797,2.0,filled,2025-04-24 00:00:00+00:00,16.24,2025-05-24 00:00:00+00:00,TP1_TIMEOUT,30.0,1.3468322363525833,True,baseline_random
AAVEUSDT,2024-03-14 00:00:00+00:00,,,,,,,,,139.42,116.26942196636315,185.72115606727365,208.8717341009105,2.0,filled,2024-03-14 00:00:00+00:00,139.42,2024-03-16 00:00:00+00:00,SL,2.0,-1.0165674354947531,False,baseline_random
LISTAUSDT,2026-06-16 00:00:00+00:00,,,,,,,,,0.0526,0.044040593902150066,0.06971881219569986,0.0782782182935498,2.0,filled,2026-06-16 00:00:00+00:00,0.0526,2026-07-16 00:00:00+00:00,TIMEOUT,30.0,-0.6600402744553883,False,baseline_random
BEAMXUSDT,2026-03-14 00:00:00+00:00,,,,,,,,,0.001973,0.0016772798523247135,0.002564440295350573,0.0028601604430258595,2.0,filled,2026-03-14 00:00:00+00:00,0.001973,2026-03-27 00:00:00+00:00,SL,13.0,-1.018516045259699,False,baseline_random
PUNDIXUSDT,2025-09-18 00:00:00+00:00,,,,,,,,,0.3275,0.2965616105708815,0.38937677885823707,0.4203151682873556,2.0,filled,2025-09-18 00:00:00+00:00,0.3275,2025-09-22 00:00:00+00:00,SL,4.0,-1.0302571627781616,False,baseline_random
ENSUSDT,2025-06-29 00:00:00+00:00,,,,,,,,,19.32,16.724513401239637,24.510973197520727,27.10645979628109,2.0,filled,2025-06-29 00:00:00+00:00,19.32,2025-07-16 00:00:00+00:00,TP1_TP2,17.0,2.4739201772725665,True,baseline_random
C98USDT,2025-09-25 00:00:00+00:00,,,,,,,,,0.0439,0.034842900283046686,0.06201419943390663,0.07107129915085994,2.0,filled,2025-09-25 00:00:00+00:00,0.0439,2025-10-03 00:00:00+00:00,TP1_TP2,8.0,2.4817101712754854,True,baseline_random
LDOUSDT,2026-01-19 00:00:00+00:00,,,,,,,,,0.5582,0.4823409979574405,0.7099180040851191,0.7857770061276785,2.0,filled,2026-01-19 00:00:00+00:00,0.5582,2026-01-29 00:00:00+00:00,SL,10.0,-1.0205756651736784,False,baseline_random
ZROUSDT,2025-12-09 00:00:00+00:00,,,,,,,,,1.462,1.2394234373644633,1.9071531252710734,2.12972968790661,2.0,filled,2025-12-09 00:00:00+00:00,1.462,2025-12-25 00:00:00+00:00,SL,16.0,-1.0182060788267417,False,baseline_random
UNIUSDT,2023-01-17 00:00:00+00:00,,,,,,,,,6.342,5.715809607254849,7.5943807854903005,8.220571178235451,2.0,filled,2023-01-17 00:00:00+00:00,6.342,2023-02-16 00:00:00+00:00,TIMEOUT,30.0,0.18488237577787203,True,baseline_random
IOTXUSDT,2023-06-10 00:00:00+00:00,,,,,,,,,0.01719,0.014382986544781193,0.022804026910437616,0.025611040365656423,2.0,filled,2023-06-10 00:00:00+00:00,0.01719,2023-07-10 00:00:00+00:00,TIMEOUT,30.0,0.7855470467732824,True,baseline_random
BATUSDT,2025-01-09 00:00:00+00:00,,,,,,,,,0.2472,0.19596286278690078,0.3496742744261985,0.40091141163929767,2.0,filled,2025-01-09 00:00:00+00:00,0.2472,2025-02-02 00:00:00+00:00,SL,24.0,-1.0129743765734618,False,baseline_random
BTCUSDT,2024-10-29 00:00:00+00:00,,,,,,,,,72736.42,68478.79522018456,81251.66955963087,85509.29433944631,2.0,filled,2024-10-29 00:00:00+00:00,72736.42,2024-11-03 00:00:00+00:00,SL,5.0,-1.0497519068958037,False,baseline_random
SCRUSDT,2026-06-30 00:00:00+00:00,,,,,,,,,0.02688,0.021875876308989177,0.03688824738202165,0.041892371073032474,2.0,filled,2026-06-30 00:00:00+00:00,0.02688,2026-07-24 00:00:00+00:00,SL,24.0,-1.0146152095833896,False,baseline_random
ASRUSDT,2024-11-23 00:00:00+00:00,,,,,,,,,2.081,1.8214310802850044,2.600137839429991,2.8597067591449865,2.0,filled,2024-11-23 00:00:00+00:00,2.081,2024-12-10 00:00:00+00:00,TP1_BE,17.0,0.9744490842648099,True,baseline_random
BCHUSDT,2024-07-30 00:00:00+00:00,,,,,,,,,432.4,382.02867047519123,533.1426590496175,583.5139885744262,2.0,filled,2024-07-30 00:00:00+00:00,432.4,2024-08-02 00:00:00+00:00,SL,3.0,-1.024253244909403,False,baseline_random
ZROUSDT,2026-01-15 00:00:00+00:00,,,,,,,,,1.634,1.4544030590722261,1.9931938818555475,2.1727908227833215,2.0,filled,2026-01-15 00:00:00+00:00,1.634,2026-01-22 00:00:00+00:00,TP1_TP2,7.0,2.4689567984649328,True,baseline_random
TIAUSDT,2025-10-21 00:00:00+00:00,,,,,,,,,1.002,0.7259563128612225,1.554087374277555,1.8301310614163324,2.0,filled,2025-10-21 00:00:00+00:00,1.002,2025-11-04 00:00:00+00:00,SL,14.0,-1.0093900806716583,False,baseline_random
PENDLEUSDT,2026-01-28 00:00:00+00:00,,,,,,,,,2.014,1.6988758915121118,2.6442482169757757,2.9593723254636637,2.0,filled,2026-01-28 00:00:00+00:00,2.014,2026-01-31 00:00:00+00:00,SL,3.0,-1.017673898154118,False,baseline_random
XECUSDT,2026-01-19 00:00:00+00:00,,,,,,,,,1.1e-05,9.881664542403688e-06,1.3236670915192624e-05,1.4355006372788936e-05,2.0,filled,2026-01-19 00:00:00+00:00,1.1e-05,2026-01-29 00:00:00+00:00,SL,10.0,-1.0280086406708921,False,baseline_random
ACMUSDT,2023-06-07 00:00:00+00:00,,,,,,,,,1.921,1.6612829341469204,2.4404341317061595,2.700151197559239,2.0,filled,2023-06-07 00:00:00+00:00,1.921,2023-06-10 00:00:00+00:00,SL,3.0,-1.0206900314467307,False,baseline_random
SLPUSDT,2022-01-25 00:00:00+00:00,,,,,,,,,0.0115,0.006728262081860315,0.02104347583627937,0.025815213754419055,2.0,filled,2022-01-25 00:00:00+00:00,0.0115,2022-02-09 00:00:00+00:00,TP1_TP2,15.0,2.489021179826019,True,baseline_random
LTCUSDT,2024-07-17 00:00:00+00:00,,,,,,,,,71.38,64.81876544015472,84.50246911969055,91.06370367953582,2.0,filled,2024-07-17 00:00:00+00:00,71.38,2024-08-02 00:00:00+00:00,SL,16.0,-1.0311376505311722,False,baseline_random
EGLDUSDT,2024-08-13 00:00:00+00:00,,,,,,,,,27.75,23.418135978975556,36.41372804204889,40.74559206307333,2.0,filled,2024-08-13 00:00:00+00:00,27.75,2024-09-06 00:00:00+00:00,SL,24.0,-1.0177185547671728,False,baseline_random
AVAXUSDT,2025-07-11 00:00:00+00:00,,,,,,,,,20.68,18.392809216110393,25.254381567779213,27.54157235166882,2.0,filled,2025-07-11 00:00:00+00:00,20.68,2025-08-02 00:00:00+00:00,TP1_BE,22.0,0.9713755218665664,True,baseline_random
HBARUSDT,2024-01-20 00:00:00+00:00,,,,,,,,,0.0764,0.0645542974288147,0.10009140514237058,0.11193710771355588,2.0,filled,2024-01-20 00:00:00+00:00,0.0764,2024-02-19 00:00:00+00:00,TP1_TIMEOUT,30.0,2.4795531260110657,True,baseline_random
ROSEUSDT,2025-09-09 00:00:00+00:00,,,,,,,,,0.0277,0.023834555208686124,0.035430889582627745,0.03929633437394162,2.0,filled,2025-09-09 00:00:00+00:00,0.0277,2025-09-25 00:00:00+00:00,SL,16.0,-1.0199986727812362,False,baseline_random
DEXEUSDT,2025-09-03 00:00:00+00:00,,,,,,,,,7.394,6.757614590290796,8.666770819418408,9.303156229127612,2.0,filled,2025-09-03 00:00:00+00:00,7.394,2025-09-17 00:00:00+00:00,SL,14.0,-1.033356735956344,False,baseline_random
PNUTUSDT,2026-06-18 00:00:00+00:00,,,,,,,,,0.0442,0.03719671898171478,0.058206562036570444,0.06520984305485567,2.0,filled,2026-06-18 00:00:00+00:00,0.0442,2026-07-18 00:00:00+00:00,TIMEOUT,30.0,-0.48943511491978775,False,baseline_random
BLURUSDT,2025-02-27 00:00:00+00:00,,,,,,,,,0.1336,0.10715621094325561,0.18648757811348876,0.21293136717023314,2.0,filled,2025-02-27 00:00:00+00:00,0.1336,2025-03-09 00:00:00+00:00,SL,10.0,-1.0136571781575787,False,baseline_random
YGGUSDT,2022-08-31 00:00:00+00:00,,,,,,,,,0.4791,0.3457126628593762,0.7458746742812477,0.8792620114218715,2.0,filled,2022-08-31 00:00:00+00:00,0.4791,2022-09-21 00:00:00+00:00,SL,21.0,-1.009275885661119,False,baseline_random
SPELLUSDT,2024-05-11 00:00:00+00:00,,,,,,,,,0.0007998,0.0006549301686285675,0.0010895396627428652,0.0012344094941142978,2.0,filled,2024-05-11 00:00:00+00:00,0.0007998,2024-06-03 00:00:00+00:00,TP1_TP2,23.0,2.479688795434509,True,baseline_random
AXSUSDT,2024-01-26 00:00:00+00:00,,,,,,,,,7.33,6.058316752950114,9.873366494099772,11.145049741149657,2.0,filled,2024-01-26 00:00:00+00:00,7.33,2024-02-25 00:00:00+00:00,TIMEOUT,30.0,0.6108521141582117,True,baseline_random
CHRUSDT,2026-03-06 00:00:00+00:00,,,,,,,,,0.0161,0.012319496317697604,0.023661007364604792,0.027441511046907188,2.0,filled,2026-03-06 00:00:00+00:00,0.0161,2026-04-05 00:00:00+00:00,TIMEOUT,30.0,0.48904884252725306,True,baseline_random
STRAXUSDT,2023-08-11 00:00:00+00:00,,,,,,,,,0.464,0.43085810884745446,0.5302837823050912,0.5634256734576367,2.0,filled,2023-08-11 00:00:00+00:00,0.464,2023-08-16 00:00:00+00:00,SL,5.0,-1.040501724178571,False,baseline_random
YFIUSDT,2023-02-01 00:00:00+00:00,,,,,,,,,7474.0,6525.416354329125,9371.16729134175,10319.750937012624,2.0,filled,2023-02-01 00:00:00+00:00,7474.0,2023-02-24 00:00:00+00:00,TP1_TP2,23.0,2.4726139038341377,True,baseline_random
BEAMXUSDT,2024-10-31 00:00:00+00:00,,,,,,,,,0.01694,0.013648054258790433,0.023523891482419134,0.0268158372236287,2.0,filled,2024-10-31 00:00:00+00:00,0.01694,2024-11-29 00:00:00+00:00,TP1_TP2,29.0,2.480813571497644,True,baseline_random
AAVEUSDT,2023-07-19 00:00:00+00:00,,,,,,,,,71.71,61.090511428375976,92.94897714324803,103.56846571487205,2.0,filled,2023-07-19 00:00:00+00:00,71.71,2023-08-16 00:00:00+00:00,SL,28.0,-1.01875853771519,False,baseline_random
PEPEUSDT,2026-02-06 00:00:00+00:00,,,,,,,,,3.92e-06,2.9610859735523385e-06,5.837828052895322e-06,6.7967420793429835e-06,2.0,filled,2026-02-06 00:00:00+00:00,3.92e-06,2026-03-08 00:00:00+00:00,TIMEOUT,30.0,-0.7724001782973452,False,baseline_random
COTIUSDT,2025-03-29 00:00:00+00:00,,,,,,,,,0.06931,0.053724904662935516,0.10048019067412896,0.11606528601119344,2.0,filled,2025-03-29 00:00:00+00:00,0.06931,2025-04-06 00:00:00+00:00,SL,8.0,-1.0118420930735752,False,baseline_random
UNIUSDT,2024-01-26 00:00:00+00:00,,,,,,,,,5.949,5.107817026970305,7.63136594605939,8.472548919089085,2.0,filled,2024-01-26 00:00:00+00:00,5.949,2024-02-23 00:00:00+00:00,TP1_TP2,28.0,2.475034700720932,True,baseline_random
ARPAUSDT,2026-01-06 00:00:00+00:00,,,,,,,,,0.01369,0.012295870105659235,0.016478259788681532,0.017872389683022297,2.0,filled,2026-01-06 00:00:00+00:00,0.01369,2026-01-19 00:00:00+00:00,SL,13.0,-1.0279597348723841,False,baseline_random
RADUSDT,2024-05-05 00:00:00+00:00,,,,,,,,,1.789,1.471958934592085,2.42308213081583,2.740123196223745,2.0,filled,2024-05-05 00:00:00+00:00,1.789,2024-06-04 00:00:00+00:00,TIMEOUT,30.0,0.14999169410062568,True,baseline_random
EDUUSDT,2026-07-14 00:00:00+00:00,,,,,,,,,0.0311,0.026096800308163585,0.04110639938367283,0.04610959907550924,2.0,filled,2026-07-14 00:00:00+00:00,0.0311,2026-08-13 00:00:00+00:00,TP1_TIMEOUT,30.0,1.9377998862843537,True,baseline_random
RLCUSDT,2025-06-05 00:00:00+00:00,,,,,,,,,0.948,0.7647441974613315,1.3145116050773369,1.4977674076160055,2.0,filled,2025-06-05 00:00:00+00:00,0.948,2025-07-05 00:00:00+00:00,TIMEOUT,30.0,-0.3260935133957911,False,baseline_random
IOUSDT,2025-07-03 00:00:00+00:00,,,,,,,,,0.742,0.608767954957395,1.00846409008521,1.141696135127815,2.0,filled,2025-07-03 00:00:00+00:00,0.742,2025-07-31 00:00:00+00:00,SL,28.0,-1.0152081922018878,False,baseline_random
ZKUSDT,2025-09-21 00:00:00+00:00,,,,,,,,,0.05578,0.048268746213872955,0.07080250757225409,0.07831376135838114,2.0,filled,2025-09-21 00:00:00+00:00,0.05578,2025-09-22 00:00:00+00:00,SL,1.0,-1.0207790708970534,False,baseline_random
POLYXUSDT,2025-04-14 00:00:00+00:00,,,,,,,,,0.1366,0.11302176690882491,0.18375646618235017,0.20733469927352527,2.0,filled,2025-04-14 00:00:00+00:00,0.1366,2025-05-14 00:00:00+00:00,TP1_TIMEOUT,30.0,1.8492623095228655,True,baseline_random
VTHOUSDT,2021-09-16 00:00:00+00:00,,,,,,,,,0.009741,0.007299866913035106,0.014623266173929787,0.017064399260894682,2.0,filled,2021-09-16 00:00:00+00:00,0.009741,2021-09-20 00:00:00+00:00,SL,4.0,-1.0104715802151851,False,baseline_random
TLMUSDT,2023-08-25 00:00:00+00:00,,,,,,,,,0.00992,0.008517650743856244,0.012724698512287512,0.014127047768431268,2.0,filled,2023-08-25 00:00:00+00:00,0.00992,2023-09-24 00:00:00+00:00,TIMEOUT,30.0,-0.09242351677527559,False,baseline_random
RAYUSDT,2022-08-13 00:00:00+00:00,,,,,,,,,0.91,0.7816025588946254,1.1667948822107492,1.295192323316124,2.0,filled,2022-08-13 00:00:00+00:00,0.91,2022-08-17 00:00:00+00:00,SL,4.0,-1.0197626059773244,False,baseline_random
MAVUSDT,2024-11-02 00:00:00+00:00,,,,,,,,,0.1409,0.11280793064191508,0.19708413871616984,0.22517620807425476,2.0,filled,2024-11-02 00:00:00+00:00,0.1409,2024-11-24 00:00:00+00:00,TP1_TP2,22.0,2.481204298683888,True,baseline_random
UNIUSDT,2022-12-29 00:00:00+00:00,,,,,,,,,5.048,4.506016135068774,6.131967729862453,6.673951594793679,2.0,filled,2022-12-29 00:00:00+00:00,5.048,2023-01-14 00:00:00+00:00,TP1_TP2,16.0,2.468309458777266,True,baseline_random
CELRUSDT,2021-12-02 00:00:00+00:00,,,,,,,,,0.10743,0.07621136879760271,0.16986726240479458,0.20108589360719187,2.0,filled,2021-12-02 00:00:00+00:00,0.10743,2021-12-04 00:00:00+00:00,SL,2.0,-1.0088241428884568,False,baseline_random
MINAUSDT,2025-12-23 00:00:00+00:00,,,,,,,,,0.0754,0.06173198565186741,0.10273602869626516,0.11640404304439775,2.0,filled,2025-12-23 00:00:00+00:00,0.0754,2026-01-22 00:00:00+00:00,TIMEOUT,30.0,1.2326705343488265,True,baseline_random
NEOUSDT,2021-12-23 00:00:00+00:00,,,,,,,,,29.69,24.797923907087394,39.47415218582522,44.36622827873782,2.0,filled,2021-12-23 00:00:00+00:00,29.69,2022-01-05 00:00:00+00:00,SL,13.0,-1.0167074939854444,False,baseline_random
LAZIOUSDT,2025-12-17 00:00:00+00:00,,,,,,,,,0.938,0.8090258750507445,1.1959482498985108,1.324922374847766,2.0,filled,2025-12-17 00:00:00+00:00,0.938,2026-01-16 00:00:00+00:00,TIMEOUT,30.0,1.782036641771588,True,baseline_random
QNTUSDT,2022-04-26 00:00:00+00:00,,,,,,,,,100.6,84.76725911868859,132.2654817626228,148.0982226439342,2.0,filled,2022-04-26 00:00:00+00:00,100.6,2022-05-08 00:00:00+00:00,SL,12.0,-1.0175622658851609,False,baseline_random
ETCUSDT,2026-01-02 00:00:00+00:00,,,,,,,,,12.52,11.281792451184268,14.996415097631463,16.234622646447193,2.0,filled,2026-01-02 00:00:00+00:00,12.52,2026-01-19 00:00:00+00:00,SL,17.0,-1.0288346713882464,False,baseline_random
FLOKIUSDT,2025-08-16 00:00:00+00:00,,,,,,,,,0.00010741,8.622567685866725e-05,0.0001497786462826655,0.00017096296942399825,2.0,filled,2025-08-16 00:00:00+00:00,0.00010741,2025-09-01 00:00:00+00:00,SL,16.0,-1.0137112762825466,False,baseline_random
JASMYUSDT,2022-09-21 00:00:00+00:00,,,,,,,,,0.006811,0.0055180289773095565,0.009396942045380888,0.010689913068071332,2.0,filled,2022-09-21 00:00:00+00:00,0.006811,2022-10-11 00:00:00+00:00,SL,20.0,-1.0143036383854842,False,baseline_random
MUBARAKUSDT,2026-06-03 00:00:00+00:00,,,,,,,,,0.01152,0.009249742937887752,0.016060514124224497,0.018330771186336747,2.0,filled,2026-06-03 00:00:00+00:00,0.01152,2026-06-25 00:00:00+00:00,SL,22.0,-1.0137234457081143,False,baseline_random
GTCUSDT,2024-07-21 00:00:00+00:00,,,,,,,,,0.925,0.7848115975636121,1.205376804872776,1.345565207309164,2.0,filled,2024-07-21 00:00:00+00:00,0.925,2024-08-01 00:00:00+00:00,SL,11.0,-1.0182952900951292,False,baseline_random
PSGUSDT,2025-11-16 00:00:00+00:00,,,,,,,,,0.91,0.7610559086053856,1.2078881827892287,1.3568322741838432,2.0,filled,2025-11-16 00:00:00+00:00,0.91,2025-12-16 00:00:00+00:00,TIMEOUT,30.0,-0.5144147463829523,False,baseline_random
CTKUSDT,2025-10-16 00:00:00+00:00,,,,,,,,,0.3899,0.32069279045017596,0.5283144190996482,0.5975216286494722,2.0,filled,2025-10-16 00:00:00+00:00,0.3899,2025-10-24 00:00:00+00:00,SL,8.0,-1.0154019183292249,False,baseline_random
NEARUSDT,2023-04-15 00:00:00+00:00,,,,,,,,,2.316,2.04594191424478,2.8561161715104397,3.1261742572656597,2.0,filled,2023-04-15 00:00:00+00:00,2.316,2023-04-20 00:00:00+00:00,SL,5.0,-1.0242282984496165,False,baseline_random
BLURUSDT,2025-11-06 00:00:00+00:00,,,,,,,,,0.04284,0.03313956907780679,0.06224086184438643,0.07194129276657965,2.0,filled,2025-11-06 00:00:00+00:00,0.04284,2025-12-06 00:00:00+00:00,TIMEOUT,30.0,-0.7986324398512828,False,baseline_random
ANIMEUSDT,2026-03-02 00:00:00+00:00,,,,,,,,,0.00485,0.00392422540627586,0.00670154918744828,0.00762732378117242,2.0,filled,2026-03-02 00:00:00+00:00,0.00485,2026-03-19 00:00:00+00:00,TP1_BE,17.0,0.9827839313032211,True,baseline_random
NMRUSDT,2022-07-26 00:00:00+00:00,,,,,,,,,16.12,10.19864330947992,27.962713381040164,33.884070071560245,2.0,filled,2022-07-26 00:00:00+00:00,16.12,2022-08-25 00:00:00+00:00,TP1_TIMEOUT,30.0,1.1842544804621016,True,baseline_random
POWRUSDT,2023-04-27 00:00:00+00:00,,,,,,,,,0.1776,0.1494810706335925,0.233837858732815,0.2619567880992225,2.0,filled,2023-04-27 00:00:00+00:00,0.1776,2023-05-24 00:00:00+00:00,SL,27.0,-1.017448589845714,False,baseline_random
AVAUSDT,2025-08-10 00:00:00+00:00,,,,,,,,,0.6104,0.53856076269798,0.7540784746040401,0.8259177119060601,2.0,filled,2025-08-10 00:00:00+00:00,0.6104,2025-08-19 00:00:00+00:00,SL,9.0,-1.0239907483485648,False,baseline_random
